generation(kWh),power(W)
0,0
0,0
0,0
0,0
0,0
0.016,115.658646
0.146,676.4153
0.337,1446.925
0.571,2386.2366
0.846,3461.1953
1.155,4706.174
1.477,5967.345
1.862,7467.977
2.233,8941.642
2.668,10661.711
3.07,12157.263
3.418,13411.868
3.695,14530.345
4.045,15940.571
4.301,16871.34
4.565,17800.746
4.81,18814.746
5.046,19786.578
5.3,20733.816
5.484,21477.58
5.798,22596.115
5.89,22956.496
6.08,23519.62
5.897,22632.7
5.846,22651.178
5.787,21678.059
4.178,18091.723
4.561,15303.438
2.906,10941.93
4.67,18927.22
2.442,9444.619
3.669,13985.904
3.148,10799.884
2.824,8905.165
1.045,4219.4126
1.244,5011.1567
1.995,8523.903
1.915,6291.788
1.225,4639.9814
1.309,5412.2197
1.443,5308.4727
1.271,4874.4937
0.826,3056.112
0.828,3087.044
0.581,2136.0718
0.434,1555.1647
0.215,715.8668
0.077,242.41974
0,2.0659814
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.004,53.21248
0.096,468.52988
0.242,983.27075
0.33,1362.1589
0.493,2082.4297
0.757,3182.0227
1.003,4109.201
1.347,5599.744
1.457,6016.6694
2.164,8222.792
2.24,8602.431
2.769,10611.997
3.859,15270.3545
3.93,15311.374
4.147,16718.473
4.988,18500.16
3.856,16133.488
5.054,19691.457
4.303,16696.387
3.589,10499.055
3.759,15320.119
5.376,21834.25
3.389,10885.692
2.103,7567.15
1.333,4821.617
1.628,8240.277
5.51,22884.777
4.654,18335.86
4.681,16211.287
5.021,20831.111
4.676,17608.543
4.528,17383.113
3.849,14851.988
3.57,13728.184
3.536,13624.456
3.273,12675.6455
2.941,10901.666
1.351,4112.09
0.456,1612.3174
0.451,1827.473
0.274,926.9014
0.179,687.5217
0.186,759.80255
0.219,848.3139
0.18,656.4448
0.131,483.48123
0.107,393.16907
0.023,58.000755
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.004,11.770921
0.012,142.8965
0.262,1211.8345
0.393,1523.8579
0.508,2206.9294
1.101,4848.8037
1.887,7209.2197
1.989,8468.035
2.89,10973.34
2.626,10153.662
2.444,9108.637
1.794,7055.9346
3.131,13473.058
3.418,15885.655
3.749,17295.947
4.534,17125.45
3.162,10957.271
2.819,11173.629
3.545,15697.943
3.04,12329.923
5.19,22208.25
4.419,19336.445
5.596,21993.07
5.446,21048.512
5.549,21536.648
5.548,21215.598
5.245,20426.676
4.944,19076.27
4.472,16487.775
4.353,16634.572
3.994,15383.105
3.706,14177.319
3.183,11963.342
2.815,11480.401
2.7,10204.143
2.489,9574.033
2.231,8472.646
1.913,7074.4883
1.573,5994.96
1.469,5675.888
1.452,5546.02
1.145,4180.16
0.511,1598.689
0.11,276.4849
0.013,43.266037
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,28.95117
0.073,246.43674
0.008,134.72592
0.104,468.05716
0.198,827.28516
0.306,1273.131
0.423,1741.2234
0.585,2203.6958
0.643,2683.6692
0.956,4022.3076
1.844,7765.655
1.553,5685.7295
1.211,4582.206
0.836,2919.8044
0.699,3023.7534
2.683,12338.655
3.448,12825.588
2.368,7210.551
0.4,1197.3599
0.191,675.05237
0.2,824.7695
0.488,2089.5325
0.734,3196.0803
1.591,7011.8135
2.155,7181.2627
1.53,5761.039
1.277,5107.736
2.138,8937.09
2.564,9857.987
2.206,8921.119
2.551,9949.844
1.756,5710.2856
2.287,9359.75
1.957,7435.509
2.902,13345.688
2.372,9623.83
2.477,8224.068
1.776,6985.421
0.885,3424.8823
0.799,3297.327
0.692,2421.9177
0.675,2542.485
0.584,2103.8882
0.402,1485.8455
0.317,1028.3953
0.241,1013.05566
0.196,629.9466
0.029,72.28964
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,118.34025
0.234,951.4646
0.458,1789.2075
0.353,1358.6019
1.083,4386.73
0.928,3122.5234
1.541,7552.776
2.433,7442.1196
3.051,11751.193
3.268,14504.059
3.23,13403.956
3.44,12936.642
4.754,18931.688
4.912,15725.806
5.476,21875.96
5.815,17979.361
5.93,21134.283
5.742,24481.021
6.264,24488.125
6.139,19571.514
6.243,25632.346
6.046,26290.287
6.297,26204.814
5.953,16577.78
6.245,25788.912
4.005,11158.505
3.555,16904.078
5.345,20866.23
5.025,16170.137
3.41,12692.588
4.299,16522.922
3.707,13367.716
4.28,15618.668
3.864,15410.769
3.6,14481.745
3.41,12977.577
2.976,11318.434
2.996,10456.903
2.405,9153.816
1.785,6165.3677
1.3,5004.063
1.187,4137.7305
0.818,3078.2756
0.429,1473.1871
0.274,1066.0005
0.214,742.05475
0.063,175.70316
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.015,121.70115
0.123,506.6047
0.31,1479.3164
0.662,2701.868
1.12,4513.128
1.342,5480.831
1.214,4392.3594
1.562,7071.935
2.352,10667.894
2.957,9910.614
2.68,13198.242
2.719,8194.721
4.088,17830.35
4.559,18160.576
4.944,17686.982
5.244,20735.707
5.611,21247.941
3.256,11569.42
3.479,13065.235
3.116,12105.519
3.204,12358.853
4.07,17466.469
5.112,17140.627
4.774,23833.053
4.796,21226.115
5.917,24799.795
5.918,24071.73
6.22,24076.35
3.57,10123.667
4.059,11528.307
4.033,13501.682
4.482,18819.285
4.292,14888.908
4.134,15789.079
3.367,13027.647
3.223,12334.156
2.901,10970.683
2.394,9435.689
2.151,7406.912
2.073,8013.6553
1.469,4904.555
1.321,4906.2974
1.122,4236.687
0.762,2569.1404
0.491,1776.8566
0.339,1232.3713
0.189,640.40594
0.053,140.91444
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.009,64.70906
0.125,591.23535
0.322,1400.6722
0.572,2390.189
0.859,3559.7795
1.189,4831.2056
1.515,6108.0664
1.868,7463.8335
2.254,9044.981
2.684,10651.146
3.043,12013.927
3.402,13419.908
3.725,14673.345
3.988,15660.269
4.148,16395.736
4.504,18127.793
4.761,19285.518
5.4,21210.725
5.246,20804.72
5.549,21763.438
5.669,22292.242
5.847,22636.83
5.859,23006.918
5.401,20517.479
3.908,14482.219
3.252,13040.7705
3.46,13263.176
3.306,12200.19
2.813,11309.197
3.337,12596.136
3.053,12132.455
3.778,14640.205
3.98,15470.208
3.736,14301.501
3.448,13285.724
3.092,11807.541
2.807,10754.23
2.556,9739.304
2.379,9187.138
2.266,8660.6875
1.888,7004.876
1.017,3400.0461
0.498,1882.3771
0.357,1189.2501
0.138,497.30637
0.093,333.32278
0.039,126.62463
0,3.7603147
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.019,111.71689
0.081,340.12585
0.118,521.06354
0.228,944.7211
0.355,1479.2334
0.52,2139.5125
0.673,2720.5442
0.831,3313.3088
1.081,4292.0474
1.212,4772.253
1.646,6896.044
2.621,10405.314
2.392,9700.457
4.51,18249.22
2.978,11589.816
2.871,10655.328
3.561,16353.4
5.156,18668.44
5.948,25309.396
6.345,25097.312
5.6,22147.596
4.764,21166.197
5.829,22169.027
5.521,22316.42
6.174,19678.2
3.89,14468.101
4.042,15991.479
5.113,19426.416
5.58,21966.162
5.257,21208.51
3.244,12735.006
3.147,11842.803
3.052,10172.487
2.586,9868.545
2.537,9785.656
2.43,9387.249
2.18,8374.842
1.606,6168.685
1.5,5758.147
1.515,5781.3
1.269,4594.5513
1.047,4006.465
0.815,2932.3977
0.528,1893.0986
0.28,957.4929
0.115,353.01767
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,12.078671
0.05,269.36996
0.282,1342.8365
0.745,3148.247
1.036,4241.7295
1.497,5973.049
1.712,6945.759
1.809,6906.659
1.955,7836.8687
2.617,11198.485
3.206,12720.382
3.545,13879.949
3.926,15388.026
4.245,16690.889
4.579,17979.607
4.862,19047.22
5.041,19771.65
5.271,20461.422
5.504,21489.254
5.742,22515.654
5.836,22889.691
6.057,23534.791
6.225,24147.064
6.137,23836.668
6.064,23264.693
6.036,23399.305
5.943,22968.525
5.645,21646.043
5.344,20537.697
4.996,19053.59
4.359,16594.174
3.939,15182.103
3.71,14208.642
3.429,13079.939
3.192,12288.851
2.953,11305.163
2.742,10521.232
2.445,9236.808
2.106,7935.643
1.746,6601.648
1.492,5637.214
1.241,4646.548
0.986,3678.9434
0.708,2495.8533
0.39,1443.7413
0.288,1051.417
0.168,558.8681
0.042,115.91764
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,45.97774
0.108,550.7818
0.336,1438.9952
0.534,2211.3604
0.795,3338.2166
1.164,4735.913
1.491,6029.533
1.892,7575.1743
2.368,9510.783
2.862,11335.218
3.2,12638.401
3.621,14401.199
4.058,16003.247
4.399,17296.062
4.729,18570.654
4.979,19594.326
5.263,17443.617
4.138,22704.459
4.881,21877.951
5.855,17900.174
5.801,23373.572
5.864,23826.328
6.331,24901.191
6.225,24088.953
6.092,23563.113
5.995,23214.393
5.938,22958.871
5.618,21576.576
5.301,20386.775
4.759,18075.178
4.158,15910.143
3.836,14674.309
3.618,13823.141
3.385,12998.519
3.205,12345.612
3.042,11599.288
2.803,10765.928
2.513,9443.326
2.17,8243.358
1.775,6609.004
1.438,5139.056
1.127,4155.5986
0.856,3244.6213
0.684,2499.8713
0.311,1013.0607
0.21,837.08496
0.061,172.24826
0,2.9590073
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.006,46.545666
0.053,245.54744
0.051,182.8599
0.248,1210.5278
0.524,2321.936
0.895,4880.743
1.893,6415.1685
1.469,6844.0615
3.311,11626.981
1.436,5515.0767
2.151,7919.7305
1.925,7446.1763
2.364,11246.456
3.01,16599.885
3.764,18272.402
5.156,20954.191
3.872,14189.673
3.985,12045.72
3.386,22626.607
6.477,25903.703
5.345,23930.973
6.552,23022.75
5.081,15472.639
4.051,11857.112
2.624,9120.034
3.282,13096.011
2.059,8177.245
1.988,6631.264
1.596,7145.8887
3.271,15031.844
4.312,18705.557
3.884,14870.63
3.35,14239.481
3.539,13320.858
1.526,5666.655
1.31,4866.0957
0.773,2915.678
0.819,2851.5195
0.51,2170.9373
0.627,2406.9734
0.462,1638.3809
0.281,1065.3407
0.285,1073.0052
0.239,856.86725
0.116,390.92563
0.055,190.6484
0.001,16.706072
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001,0
0,25.37088
0.048,271.79547
0.198,886.0354
0.427,1948.0349
0.53,1919.2985
0.592,2448.698
1.216,4954.051
1.301,4875.566
1.715,7443.4214
2.236,9450.115
2.599,10397.856
3.338,12345.745
3.475,13610.263
3.377,12638.709
3.458,12859.952
3.608,12568.531
3.552,13170.7705
4.432,17701.812
3.823,15438.446
5.999,24550.035
5.393,20552.238
3.306,10420.716
2.395,8454.494
2.355,7728.26
1.911,9465.482
2.105,8442.575
4.089,14899.003
5.254,20216.771
4.922,16729.18
4.288,16482.922
4.026,12094.213
2.59,8170.167
2.806,8079.2544
3.048,11006.216
2.549,7444.505
2.029,8197.729
2.229,9756.777
2.028,7981.427
2.042,8299.339
1.676,6939.5674
1.257,3845.111
0.911,3462.8213
0.697,2545.7476
0.551,2021.8633
0.395,1457.8472
0.336,1239.6569
0.191,621.66785
0.022,60.50238
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.04,223.04587
0.051,162.059
0.2,704.1263
0.267,1301.7789
0.541,1870.0236
0.137,651.29443
0.254,1099.0398
0.257,1051.5195
0.155,682.7318
0.444,1705.2246
0.173,641.9705
0.453,1818.1556
0.219,1246.1837
0.404,1696.0504
0.315,1090.9507
0.52,2080.977
0.704,2860.4783
1.298,4633.945
0.891,3022.1133
1.301,5054.8784
1.88,8398.56
2.564,10199.639
1.761,6214.972
2.447,9500.318
3.029,13750.775
2.088,9046.463
1.9,6378.185
1.089,4139.4326
1.18,4915.387
1.705,7033.4087
1.36,5010.262
1.437,5497.1387
1.751,6768.5195
1.715,6600.536
1.463,5455.7837
1.516,5975.568
1.248,4681.154
1.122,4556.5796
1.41,5364.2617
0.986,3674.2595
0.858,3159.7334
0.817,3042.3665
0.453,1682.8535
0.422,1622.0486
0.385,1381.9526
0.177,576.8534
0.055,199.99706
0,0.47063887
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.007,76.516685
0.032,190.2318
0.053,386.96954
0.367,1412.026
0.253,1051.637
0.188,871.8943
0.488,2136.3896
0.453,1527.0042
1.456,5482.9243
1.911,8948.654
1.543,3923.9172
0.845,3251.1877
0.809,3147.2473
0.564,2555.3408
1.03,2984.919
0.451,2461.916
0.304,897.76245
0.089,293.78802
0.082,203.07454
0.1,408.8214
0.052,190.44487
0.193,911.22876
0.083,233.33804
0.018,87.72434
0.032,259.66647
0.092,304.3255
0.052,191.24786
0.056,206.99731
0.076,318.19257
0.031,98.480965
0.075,457.1424
0.178,620.6312
0.221,918.1587
0.21,960.26825
0.361,1410.7488
0.098,216.07608
0.075,308.80435
0.052,220.8451
0.007,70.890144
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001,0
0,0
0.654,2887.8032
0.36,1372.8243
0.563,1679.6049
1.273,7733.8457
1.901,5990.2046
1.026,4409.7363
1.03,3402.9167
1.585,6203.8984
2.728,8662.129
1.237,3202.3271
2.905,11796.478
3.547,16093.049
3.358,9797.402
2.369,10561.264
2.319,10786.79
3.025,9950.495
5.215,19743.525
3.274,14714.826
4.816,17985.48
5.299,23608.256
4.608,16263.51
2.265,7476.847
2.851,17049.422
2.768,15816.095
3.176,9270.557
3.187,12934.709
2.994,10553.221
3.828,13927.843
3.175,11104.455
2.356,8650.15
1.29,4995.2827
0.973,3735.2654
0.745,2749.7363
0.642,2440.8208
0.51,2098.3088
0.202,586.6828
0.249,1007.53815
0.158,507.38187
0.091,339.3018
0.133,717.1316
0.218,786.18634
0.224,781.17444
0.071,229.31125
0.036,55.27062
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.023,132.49774
0.247,1167.8357
0.417,1779.2798
0.76,3606.6968
0.901,3039.9731
0.859,3095.6494
1.049,3062.816
1.041,3836.457
1.088,3993.6233
1.22,4570.1377
1.845,8164.2183
1.649,6024.275
1.287,4327.0522
1.726,6790.314
2.15,7780.935
2.436,9009.896
2.001,6848.4985
2.654,14116.21
2.774,11944.208
2.346,15548.11
3.575,19605.662
3.279,17246.566
3.99,9230.485
4.86,20683.357
3.544,13140.283
5.186,19055.162
5.552,24607.158
5.307,19370.402
4.385,20448.752
4.083,15303.901
4.261,16106.103
3.442,12217.357
3.516,11254.318
3.293,15232.57
1.497,3693.3386
0.816,3721.4297
1.051,4877.472
1.568,6276.9185
1.279,4499.2085
0.596,2207.4998
0.593,2109.0542
0.56,1750.9094
0.332,1197.938
0.29,1119.6715
0.226,746.585
0.107,366.26285
0.057,159.65808
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01,84.02335
0.166,708.4602
0.227,930.81116
0.497,1708.1925
0.876,4013.4973
0.775,3888.8413
1.255,5402.0605
2.158,9017.743
1.958,7492.5103
2.752,11498.916
3.094,14496.066
3.902,15544.162
4.273,16739.547
4.494,17692.113
4.789,18870.146
4.984,19829.604
5.363,20951.975
5.537,21362.312
5.785,22718.814
5.932,22966.998
6.166,24215.479
6.312,24489.842
6.326,24448.502
6.173,23928.023
6.086,23637.635
6.044,23400.281
5.906,22632.71
5.516,21277.564
4.973,18689.158
4.266,16471.197
4.022,15375.734
3.78,14549.501
3.546,13651.632
3.353,12821
3.139,12131.126
2.923,11195.781
2.656,10066.376
2.29,8629.164
1.895,7021.5884
1.367,5116.4365
1.168,4419.127
0.997,3765.174
0.811,2997.5007
0.341,947.8211
0.162,592.7548
0.112,393.1849
0.055,179.76735
0,2.509699
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.002,58.384678
0.1,465.18658
0.199,816.8554
0.356,1507.7527
0.69,3190.0444
1.113,3915.2073
1.274,5204.0864
1.724,6695.157
1.723,5957.155
1.336,5702.307
2.509,8155.175
3.531,16062.169
4.327,17072.918
4.78,18424.533
4.752,18613.773
5,19536.291
5.271,20659.945
5.453,21346.316
5.377,18365.307
5.766,22626.676
6.047,23651.635
6.208,24243.803
5.744,23740.076
6.011,23270.85
5.923,22923.893
5.948,23091.998
5.576,18461.48
5.861,22645.525
5.075,19325.63
4.575,17445.498
4.132,15868.656
3.83,14722.581
3.581,13790.543
3.34,12755.842
3.107,11947.565
2.919,11172.559
2.623,9920.08
2.276,8632.608
1.892,7087.907
1.535,5743.6025
1.287,4878.7715
1.069,3998.7043
0.809,3022.5286
0.509,1751.4059
0.355,1287.0143
0.212,736.5114
0.085,262.46146
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.087,497.51978
0.283,1209.8724
0.396,1684.8397
0.904,3624.0872
1.185,4847.325
1.258,4736.8706
0.59,2244.8672
0.442,1607.252
0.465,2211.7307
1.616,7183.1177
1.689,6076.432
1.286,5288.3022
3.41,12037.411
5.364,21305.121
5.629,18543.707
5.138,18177.697
5.779,21957.814
5.494,21670.34
6.302,24765.777
4.864,21902.35
5.794,22375.34
6.068,28182.756
5.9,19688.988
5.346,27024.863
3.887,15836.389
2.39,5847.4854
3.022,14028.847
4.768,17057.71
5.116,17189.271
4.493,18431.719
4.396,17051.504
4.237,16832.932
3.831,17116.516
2.331,6574.0933
2.887,8813.906
2.329,6758.7153
0.975,3588.5425
1.169,5242.5967
0.945,3204.2256
0.82,4340.549
1.08,3921.7454
0.825,2700.6387
0.421,1317.1125
0.302,1232.7917
0.147,505.47092
0.03,73.85367
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.053764
0.076,425.24112
0.37,1450.1047
0.667,3058.136
1.52,5669.3433
1.925,8305.057
1.82,6955.9624
1.721,5787.1836
0.826,3085.9297
2.478,12705.088
1.666,6439.574
3.286,12790.161
2.769,10659.571
3.958,14543.776
4.324,20842.17
4.771,20901.408
4.904,14909.99
6.098,23824.03
5.992,23244.793
6.362,24538.174
6.219,22490.414
7.127,27882.143
6.489,25207.363
5.952,24194.479
6.107,23592.957
6.021,23321.803
5.927,22670.746
5.553,21421.988
5.024,18945.74
4.44,16850.59
4.055,15659.697
3.814,14809.466
3.561,13613.142
3.308,12694.197
3.075,11774.7
2.873,11044.791
2.62,9953.848
2.009,8160.324
1.804,6196.321
1.411,5909.1226
1.209,4209.6543
0.912,3166.2761
0.747,2853.463
0.363,1133.11
0.244,897.6606
0.175,622.3452
0.053,121.62584
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001,0
0.025,208.48253
0.133,616.39655
0.292,1260.2311
0.655,2813.0977
1.464,6437.3057
1.559,5560.58
1.766,7240.58
2.28,9414.79
2.341,9776.68
3.483,15977.873
3.039,12554.553
2.991,11068.372
2.83,12075.141
3.198,11909.345
3.667,15700.367
5.085,20004.81
3.985,19945.357
4.73,12258.005
6.554,25873.682
6.53,23157.203
6.108,26123.596
5.13,19193.867
5.8,21335.635
3.743,18332.262
6.037,24255.988
5.451,21990.941
5.406,19507.004
4.447,16686.107
4.486,17168.65
4.012,15466.864
3.76,14398.383
3.51,13511.717
3.321,12766.705
3.087,11840.277
2.862,10959.949
2.582,9772.428
2.165,8087.7544
1.767,6609.519
1.362,5119.085
1.181,4464.0293
0.984,3688.988
0.77,2863.6104
0.43,1457.9761
0.293,1064.4482
0.175,592.97327
0.054,150.29626
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.007,71.33027
0.104,508.69168
0.233,983.1707
0.426,1919.4722
1.043,3882.6484
1.402,5898.4316
1.69,5782.72
1.59,6216.079
1.364,6152.238
2.064,8908.77
2.628,10865.162
4.07,16974.373
3.978,13101.419
4.537,15335.451
4.876,21256.885
4.645,14778.676
4.398,14433.28
3.94,10606.348
3.229,20260.762
3.66,11053.114
4.271,18260.938
3.082,10646.019
2.936,7567.7744
2.913,9077.099
3.998,26013.896
5.3,19393.217
4.929,16892.395
4.446,12616.539
4.709,19470.734
4.201,14773.562
4.189,16550.887
3.779,14557.658
3.162,13060.26
3.078,12031.609
2.9,11028.782
2.711,10592.045
2.941,11654.962
2.259,7966.601
1.607,5505.4326
1.203,4660.416
1.163,4141.949
0.771,2388.2932
0.538,2137.8901
0.355,1190.684
0.153,508.68903
0.032,74.47753
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,15.015602
0.081,419.70798
0.272,1178.7731
0.484,2019.0441
0.571,2543.7146
0.849,3314.0276
1.157,4517.6577
1.892,7637.3286
2.234,8656.541
1.961,8423.259
2.504,10037.238
3.488,13631.207
3.202,11673.773
4.446,17258.85
4.628,18428.967
5.016,19705.518
5.319,20815.906
