generation(kWh),power(W)
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,50
0.092,467.66666
0.243,1071.6666
0.528,2143
0.814,3458.3333
1.199,4923.6665
1.752,7283.3335
2.529,10300
3.203,12901
3.859,15442.333
4.533,18010.666
5.04,19940.334
5.621,22195
6.178,24368.334
6.736,26408.666
7.128,27692.334
7.533,29428.666
7.785,30345
8.082,31504
8.332,32471.666
8.57,33510.332
8.834,34422
8.937,34757.668
9.073,35417
9.245,31585
9.582,37460.332
9.614,37510.668
9.565,36931.332
9.445,36514.332
9.213,35679
8.937,34585
8.716,33678.332
8.537,33087.668
8.214,31847.334
7.943,30603.666
7.602,29189.334
7.198,27766.334
6.767,25864.334
6.283,24029.334
5.683,21799
5.093,19237
4.359,16470
3.677,13817.333
2.829,10319
1.94,7118.6665
1.394,5068.6665
0.653,2052
0.297,1103.6666
0.209,741.3333
0.09,275
0,37.333332
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.021,274.66666
0.143,609.3333
0.29,1221
0.498,2142.3333
1.195,4405
0.86,3301.3333
1.209,4964.3335
1.861,7808
2.393,9467.333
3.756,14182
4.93,17620.334
3.303,12712
3.812,14843
3.825,14976.667
4.238,16629.666
4.732,18757.334
5.48,20477.334
7.505,29812.666
7.068,30651
8.52,33357.332
8.748,34032
8.887,34519
9.068,35449
9.28,35997.332
9.366,36362.332
9.377,36446.332
9.29,36058
9.094,35186.332
8.965,34829.332
8.78,33854.332
8.44,32737
8.212,31826
7.942,30336.334
7.579,28944.666
7.095,27273.666
6.663,25711.334
5.623,18272.334
4.997,21021
3.356,15053
4.524,16863.666
3.711,14188.333
2.116,6683.6665
2.411,9052.667
1.768,6522
1.28,4618
0.665,2220
0.376,1373.3334
0.243,843
0.091,252.66667
0,31
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.036,280
0.213,981.3333
0.529,2300.6667
0.867,3512.3333
0.904,3470.6667
1.019,4122.6665
1.353,5487.6665
1.636,6681.3335
2.144,8668.333
3.115,13846.333
4.41,19009.334
5.213,19568.334
5.81,23022.666
6.344,24880.334
6.741,26468.666
7.077,27707.666
7.377,28872.334
7.613,29662.666
7.735,30129.334
7.962,31033
8.231,32197
8.429,32889.332
8.611,32503.666
7.646,35828.668
8.689,36294
8.986,33809
8.588,36971.668
8.123,38558.668
8.954,36356.332
8.785,34986
7.642,33310
8.331,34298
8.113,31004.334
7.548,29061.666
7.376,28581.334
7.338,28556.334
7.041,26903.334
6.073,22893.666
5.375,20476.334
4.707,17765.666
3.927,14756
3.311,12435.333
2.598,9582
1.843,6765
0.873,2811.3333
0.517,1994.6666
0.375,1378.3334
0.195,602
0.01,95
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,64.666664
0,68
0,0
0.034,172.33333
0.122,520.6667
0.199,776
0.389,1459.3334
0.23,1139
0.925,4075.3333
0.495,1639.6666
0.813,3213.6667
0.843,3462
1.328,6325
2.419,8694.333
1.576,5739
1.461,6799
1.77,5057.6665
0.683,2869.3333
1.188,4454.6665
0.995,3834.6667
1.229,4386
0.784,3166
0.958,3836.3333
1.096,4348
0.878,3285.6667
0.985,3930
1.701,6445
1.393,6082.6665
1.509,6074.3335
1.817,6659.3335
1.178,4271
1.3,5854.3335
2.485,9664.667
1.946,7256
1.719,6924.3335
1.63,6020.3335
1.397,5298
0.991,4018
0.801,2900.3333
0.72,2840.6667
1.019,4101.6665
0.92,3351.3333
0.824,3163.3333
0.487,1630.3334
0.139,363.33334
0,61.333332
0,111.333336
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.057,398.66666
0.439,2107.6667
0.722,2822.3333
0.878,3621.3333
1.232,5123
1.791,7341
2.454,9958.667
3.117,12523
3.749,14954.333
4.316,17105.666
4.874,19375
5.502,21714
6.034,23837.334
6.508,25543.666
6.907,27101.334
7.285,28464.666
7.649,29978.666
7.82,30618.666
8.138,31785
8.429,32983.668
8.709,33850.668
8.846,34433.668
9.072,35226.668
9.278,36289.332
9.745,37756.668
9.417,36716.668
9.469,36891.332
9.563,37075
8.447,31354.666
5.967,20860.666
8.355,30809
8.293,31847.666
7.921,30635.666
7.777,30078.334
7.369,28357
6.99,27178.334
6.522,24803
5.89,23654.666
5.757,22560
5.746,22382.334
3.14,9209.333
1.769,6787.6665
1.538,5768.6665
1.155,4113.3335
0.467,1558.3334
0.24,866.3333
0.135,455
0.042,117.333336
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.105,574.3333
0.379,1648.3334
0.517,2061.3333
0.814,3431.6667
1.243,5068.6665
1.777,7398
2.507,10197
3.168,12711.667
3.799,15138.667
4.341,17192
4.91,19490.666
5.496,21643.666
5.992,23629.334
6.517,25566
6.902,27073.666
7.295,28541.666
7.611,29755
7.892,30837.334
8.132,31710.666
8.335,32530.334
8.571,33361.668
8.723,34041.332
9.002,35108
9.244,36019.668
9.37,36421.668
9.411,36503
9.231,35829.668
9.161,35467.332
8.971,34792.332
8.794,33962.668
8.53,32901
8.274,32054
7.978,30092.334
7.35,29238.666
7.416,28636.334
7.068,26892.334
6.381,24088
5.784,22085.666
5.226,19836
4.481,16850
3.739,14221.333
3.131,11754
2.424,8932.667
1.78,6567
1.266,4477.3335
0.665,2399.6667
0.433,1522
0.18,560.6667
0,138
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.049,353.66666
0.207,890.3333
0.492,2111.6667
1.107,4904.6665
1.489,5929
1.886,7333
2.259,10134
3.121,12932.667
3.46,14308
2.868,11962.333
3.739,13977
3.138,11663.333
2.177,7825.6665
2.525,10263.333
3.011,12374
4.914,18809
7.165,29224.666
7.814,30944.666
7.998,31064
8.158,31484
8.185,31837
8.193,31175.334
8.581,33488.332
8.784,34475.332
8.882,34482
8.82,34351.332
8.731,34259
8.587,33671
8.406,32833
8.378,31563
8.068,30630.666
7.661,29652.334
7.424,28516.334
6.596,22236.666
6.329,24824
5.578,19642.334
3.595,13361
2.649,9552
2.32,9364.667
1.998,6820
1.762,7658.3335
2.138,7718.3335
1.447,5319.3335
1.046,3752.6667
0.923,3396.3333
0.425,1459
0.131,431
0.05,218
0,44
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.033,212.66667
0.222,1028.6666
0.519,2208.3333
0.857,3580.6667
1.23,5012
1.715,7106
1.681,6065.6665
1.629,6448
1.807,7313.3335
3.484,15697.333
4.583,18625
4.943,19697
5.499,20184
5.376,19713
3.958,13593.333
4.805,17955.334
6.909,28952
7.502,29986
4.026,21213
4.976,20093
5.412,16371.667
6.455,23809
4.904,16998.334
8.538,31268
8.545,32281
6.493,21326.334
4.935,19642.666
6.856,25144.334
5.623,23527.334
7.369,26349
7.386,19474.334
3.829,17826
5.534,18098.666
4.667,13704.333
3.639,16911.666
5.474,22358.334
3.635,11873.667
1.643,5864
3.07,14431
4.221,16067.667
4.14,15551
3.393,12752
2.572,9335.667
1.639,5965.3335
0.964,3160.6667
0.282,1004.6667
0.201,639.6667
0.014,35.333332
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.041,246.66667
0.244,1105.3334
0.523,2237
0.822,3414.6667
1.206,4977.3335
1.7,6914.6665
2.279,9252.333
2.853,11442.333
3.461,13837
4.02,16031.667
4.578,18089
5.153,20355
5.664,22270
6.146,24199
6.515,25593
6.973,27315.666
7.306,28566
7.631,29713.334
7.832,30588.334
8.055,31532.334
8.273,32139.334
8.411,32820.668
8.405,32907.668
8.711,34022.332
8.789,34134.668
8.68,33646.332
7.926,32976.332
7.83,32877.668
8.339,32385.334
8.284,32196.334
7.061,28267.334
5.929,28349.666
6.328,24016.334
6.892,27282.334
6.482,24697
5.75,23128
5.434,20288
4.831,18186
3.965,15182
3.597,13976.333
2.957,12211.667
2.628,9755
1.947,7168.3335
1.413,5181.3335
0.973,3451
0.534,1906.3334
0.321,1137.3334
0.144,446.33334
0,41.333332
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.049,347.66666
0.263,1195.6666
0.544,2290.6667
0.843,3490.3333
1.219,5031.6665
1.721,7051.6665
2.312,9353
2.897,11668.333
3.54,14129
4.072,16131.333
4.602,18160
5.117,20207
5.644,22304.666
6.208,24416.334
6.611,25964.666
7.059,27605.334
7.344,28799
7.655,29987
7.926,30916
8.149,31798
8.325,32395.334
8.479,33166
8.732,34051.332
8.891,34567
8.929,34672.668
8.887,34515.332
8.803,34100.332
8.667,33693.332
8.562,33194.332
8.307,31968
7.976,30753.334
7.734,29810.666
7.398,28406.334
7.02,27021
6.62,25392.666
6.164,23595
5.467,21360.334
5.173,19951.334
4.911,18530
3.895,12108.667
3.286,12890.667
2.786,10394.333
2.105,7728.6665
1.575,5803
1.014,3575.3333
0.516,1881.6666
0.322,1127.6666
0.147,462.33334
0,62
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.034,245.66667
0.241,1106.3334
0.507,2146.6667
0.816,3374
1.122,4656
1.594,6457.6665
2.115,8599.333
2.751,11091.333
3.475,13751
3.888,15202.333
4.408,17490.334
5.194,20758.334
5.576,22111
6.161,24337
6.56,26127
6.851,27314.666
7.633,29638.666
7.679,29965.666
7.968,31124.334
8.221,32107
8.409,32734.334
8.585,33545.332
8.728,34026.668
8.838,34270.668
8.89,34536.668
9.035,35002.332
8.946,34536.332
8.863,34211.668
8.677,33564
8.451,32511.666
8.241,31857.334
7.858,29816.334
7.683,29599
7.324,28125
6.913,26469.666
6.502,25090.666
5.997,22796.666
5.455,20851.666
4.839,18387.334
4.199,15966.667
3.535,13147.667
2.8,10377.333
2.047,7584.3335
1.528,5595.6665
0.932,3151.6667
0.473,1724.6666
0.303,1058.3334
0.131,403.66666
0,88
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.042,329
0.25,1140.3334
0.522,2206.6667
0.808,3340
1.178,4907
1.708,6971.6665
2.339,9543
2.946,11828
3.56,14232.333
4.088,16192
4.666,18526
5.253,20742.334
5.742,22683.666
6.295,24659
6.669,26228
7.085,27724
7.412,29046
7.697,30153
7.959,30988.334
8.153,31858.334
8.387,32603
8.499,33151.668
8.708,33965
8.962,34849.668
8.947,34727.668
8.871,34353.668
8.748,33839
8.694,33540.668
8.572,33333
8.246,29049.334
6.953,21660.334
5.683,27131.334
5.794,28913.334
6.032,25191.666
5.648,24252.666
3.847,15141
5.071,19126
4.822,18637.334
4.204,15835.667
3.571,13381.333
3.015,11482.333
2.526,9453
2.005,7428.3335
1.505,5533
0.983,3449
0.581,2099.3333
0.348,1205.6666
0.133,383.33334
0,63
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.089,507.66666
0.356,1595
0.664,2745.3333
0.892,3628.3333
1.157,4761.3335
1.69,6866.3335
2.23,9113
2.941,11942
3.887,15814
4.691,17848.334
5.251,19748
4.628,19225.666
5.538,21820.666
6.208,24565.334
5.013,18170
6.314,27298
6.134,25853.334
7.152,29560.666
7.638,29683.334
7.975,31284.666
8.202,32077.334
8.239,31942.666
8.53,33308.668
8.551,33881.668
6.954,20681.666
3.541,15061.333
6.767,24112.666
4.382,16148.333
3.494,15912.667
5.178,16748.334
5.563,21297.334
2.683,8072.3335
1.248,4131
3.96,18574.334
6.527,25135
4.638,17047
3.354,11950.333
2.291,9208.333
2.169,7828.3335
1.099,3860
0.999,4386.6665
2.081,8292
1.506,5390
0.88,3484.3333
0.851,3135.3333
0.555,1981.3334
0.336,1173.6666
0.117,326
0,58.666668
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.035,276.33334
0.228,1043
0.5,2131
0.809,3368.3333
1.175,4835
1.637,6670.6665
2.159,8780
2.712,10855.667
3.246,12982.333
3.78,15036
4.342,17266.666
4.87,19114.334
5.245,20643
5.724,22525
6.066,23879.334
6.466,25232.334
6.792,26617.666
7.112,27866.334
7.468,29194
7.696,30146.334
8.053,31366
8.142,31947.666
8.425,32853
8.474,32618.334
8.595,33642
7.591,30311
7.594,31820.334
6.266,20079.666
4.253,15787.333
7.845,29045.334
3.631,13323.333
6.406,23917.334
5.176,22630.666
4.018,11012
1.611,6371
1.949,7805.3335
4.085,18105
3.148,9798.333
1.971,8518
2.235,8910
2.59,10417
2.068,7377
1.264,4833.6665
1.291,4731
0.878,3230.6667
0.641,2249.3333
0.287,949
0.087,257.33334
0,48.666668
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.013,150.66667
0.168,834.6667
0.368,1496.6666
0.519,2153
0.796,3405
1.142,4389
1.51,6444
2.102,7794.6665
2.283,9845.333
3.454,13631.333
3.214,12666.333
4.36,18129.666
5.495,21551.334
5.539,21480
6.088,24862.666
6.744,24524.666
5.836,21510.666
7.027,27512
6.171,19742.334
4.714,18473.666
5.586,23086.666
7.392,27914
3.997,13686.333
3.813,13253
2.01,6748.3335
2.954,13147
8.571,33025
7.266,28593.334
6.728,27864.334
8.264,29703.334
7.155,30721.666
7.359,27149
6.584,26054.666
6.432,25545.666
6.485,25175.666
6.018,23313.334
4.959,16439.334
1.713,5124
0.634,2299.6667
0.704,2728.6667
0.359,1206
0.249,971
0.283,1160.3334
0.314,1196.3334
0.249,905.6667
0.189,704
0.154,540.6667
0.008,130.33333
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.004,138
0.048,453
0.47,2068
0.591,2250
0.828,3620.3333
1.848,8032
2.784,10422.333
3.042,13066.667
4.075,15771
3.867,15629.333
3.604,14250
2.709,11961.667
4.759,21564.666
5.263,19925.666
5.343,19874.666
6.162,24645.666
4.257,15236.333
4.313,16896
5.183,19497.334
4.694,20370.334
7.759,30937
6.352,27181
8.154,31706
7.973,31057
8.165,31780.666
8.193,31848.334
8.031,30950
7.75,30366.334
6.86,26628
7.282,27935.334
6.834,26449.334
6.46,24530
5.817,21996.666
5.468,21184.334
4.852,18481
4.609,17763.666
4.038,15417.667
3.352,12406
2.746,10584.333
2.526,9741.333
2.348,8849.667
1.685,5882
0.64,1852.6666
0.114,343
0,116.333336
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.005,78
0.069,344
0.03,273.33334
0.173,785.6667
0.305,1261
0.485,1980.6666
0.694,2897.3333
0.885,3577.3333
1.067,4338.6665
1.634,8318
2.626,10075
2.274,8533.667
1.909,7401.6665
1.115,4032.3333
1.233,5875.3335
4.462,17664
4.654,17871.334
3.379,13568.333
0.433,1528.6666
0.257,1001.6667
0.311,1409.3334
0.793,3285.6667
1.24,5524.3335
2.685,10961
2.872,11090
2.194,7973.3335
2.028,8496.667
3.489,14168.667
3.866,14469.333
3.442,13750.333
3.766,13164
2.563,11388
3.591,13444.333
3.013,12676
5.293,21551.666
3.759,14727.667
3.236,12463.333
2.299,10418.667
1.306,4907
1.235,5077.3335
0.932,3506.3333
1.036,4109
0.975,3573
0.604,2214.6667
0.458,1664.3334
0.391,1533.3334
0.249,832.6667
0.003,104.333336
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.047,527.6667
0.397,1664.3334
0.696,2728.3333
0.573,2993
1.733,7255.6665
1.339,5458.3335
2.626,11739.667
3.652,13224.667
4.702,15927.667
4.537,16771.666
5.182,21527.666
5.326,19135.334
6.81,26852.666
7.226,29004.666
7.623,29766.334
7.812,33280
7.342,29383.666
8.42,33590
8.33,33737
7.626,34385.668
8.363,32317.666
7.928,32022.334
9.088,36655
8.705,35105.332
9.498,33107.668
5.296,24858.334
8.122,29081
8.577,33049.668
7.509,24470.334
5.238,18165.666
7.342,33049.668
6.377,22893.334
7.947,32095
7.27,29840.334
7.017,26685.334
6.439,25284.334
5.653,19126.666
5.572,21942.334
4.518,16724
2.84,9216.333
2.502,10270.667
1.943,7285.3335
1.216,4073.6667
0.611,2191.6667
0.399,1463.6666
0.293,969.6667
0.057,146.66667
0,77.666664
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.036,222.66667
0.195,929
0.55,2376
1.117,5010.3335
1.522,6133.3335
1.8,7365.3335
1.75,6800.6665
2.772,12418
3.619,12048.333
3.858,14230.333
3.83,10814
4.091,20468.334
5.859,17690.666
6.43,25478.666
6.902,27199.334
7.436,29489
7.832,27714.666
4.856,20476
5.047,18485
4.593,18085.334
4.712,18582.666
6.055,26423.334
7.524,29751.666
7.706,30624.666
6.273,29569.666
9.129,34029.668
8.714,35020.332
8.204,28901.334
6.13,28254.666
7.26,32670.334
6.673,25317.666
7.438,26266.334
7.313,30367
7.065,26520.334
6.457,24792
6.247,24240
5.701,22032.334
4.745,17029.666
4.121,14810.667
3.811,12444
2.581,11103
2.292,8171
1.834,6838
1.11,4016.6667
0.749,2877.6667
0.496,1747
0.244,785.6667
0.043,160.33333
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.022,193
0.199,927
0.478,2058
0.799,3325.6667
1.174,4819.6665
1.642,6684
2.149,8696
2.673,10758.333
3.226,12873
3.746,14885.667
4.308,17119
4.833,19014.334
5.215,20547.334
5.612,22257.334
5.773,19598
6.659,27145
7.053,25869
7.167,28274.666
7.333,28810.334
7.735,29813
7.908,30864
8.042,31363
8.218,32362
7.638,29416
5.415,19553.666
5.024,19995.666
5.109,20001.334
4.879,17999.334
4.453,17534
5.017,18810
4.895,19303.666
6.158,24837.334
7.143,27402.666
6.84,26307.334
6.418,24507.666
5.919,22619
5.447,20843.334
4.944,18858.334
4.475,17098
4.012,15206.333
3.145,11338
1.617,5297.3335
0.807,2995.3333
0.482,1572
0.192,701
0.118,389
0.038,118
0,6.3333335
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,118.666664
0.039,175
0.121,506.66666
0.191,836.6667
0.355,1491.3334
0.562,2342
0.796,3243
0.997,3963.6667
1.231,4955.6665
1.636,6901
1.716,6767
2.608,10280.667
4.031,15157.667
3.584,14882
6.468,23356.666
4.166,16518
4.242,16787
5.532,21493
7.62,34380
8.076,28812.334
8.333,31245.334
7.063,27339.666
6.736,27031.334
8.76,32956
8.093,33183
8.595,31768.666
5.733,22880.666
5.951,23293.666
8.221,37960.668
9.01,33101.668
8.291,29704
5.036,19708.334
4.803,18495.666
4.061,14584
4.175,16827
4.036,16221.667
3.775,14427.333
3.212,12125
2.624,10344
2.504,9555.667
2.697,10080.667
1.974,6683.6665
1.71,6722
1.268,4469.3335
0.77,2634.6667
0.376,1325.3334
0.124,340.66666
0,60
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.004,55
0.105,557.6667
0.515,2384.6667
1.097,4480.6665
1.464,6170.3335
2.036,8041.3335
2.514,10189.333
2.595,10476
3.284,12642.333
4.063,16198.667
4.57,17982.334
5.044,19961.334
5.548,21910
6.108,24064
6.559,25674.666
6.934,27184.666
7.152,27928.666
7.419,29301.334
7.65,31004.334
8.018,31661
8.197,31975.334
8.354,32629.666
8.704,33939.332
8.845,34073
8.953,34886.668
8.976,34869.332
8.923,34614
8.724,33723.332
8.523,33004.332
8.41,32402
8.114,31383
7.828,30099.666
7.446,28649.334
7.034,27117.666
6.61,25350
6.087,23305
5.676,21770
5.06,19245
4.331,16326
3.444,12811.333
2.792,10555.667
2.295,8564.667
1.67,6061.6665
1.117,4068
0.625,2210.3333
0.426,1533
0.223,720.6667
0.027,135
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.006,135.33333
0.174,870.3333
0.461,1925
0.708,2947
1.049,4391
1.573,6387.6665
2.13,8721
2.793,11255.667
3.388,13526.667
3.923,15545.667
4.46,17711
5.074,19994.666
5.597,22102.666
6.126,24092
6.556,25726
6.958,27450
7.329,27084.666
5.984,21979.666
7.563,30872.666
7.696,32697
8.02,30741.666
7.952,32555.334
8.518,31218.666
8.869,34489.668
8.871,34505.332
8.908,34528.332
8.767,33934.668
8.667,33562.332
8.501,32873
8.265,31843.666
7.992,30857.666
7.791,30171
7.498,29007.666
7.073,27084
6.691,25541
6.253,23962.666
5.78,22236.666
5.203,19683.666
4.365,16434.334
3.381,12498.667
2.469,9421
2.021,7070.6665
1.32,5042
0.991,3547
0.419,1410.6666
0.294,961
0.057,169.66667
0,90.666664
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.012,102.666664
0.079,315.33334
0.061,303.33334
0.463,2104.3333
0.866,3610.6667
1.631,7533.3335
2.357,9595.333
2.608,12112
4.35,14914
2.631,12260
3.492,10346
3.401,12137.667
4.291,16970.334
5.468,26908
7.295,33414
8.102,27062.666
4.455,18002
5.505,15636.667
6.731,24406
7.851,23809
7.802,36655.668
8.763,29188.334
